Line  0  3  276.326050    0.001660   4   4    0.021626   44.896248
Line  0  3  276.193054    0.016500   2   4    0.000000   44.896248
Line  0  3  274.107941    0.000810   4   2    0.021626   45.259342
Line  0  3  273.977051    0.000810   2   2    0.000000   45.259342
Line  0  3  272.654053    0.009920   4   6    0.021626   45.500626
Line  0  3  272.654053    0.001100   4   4    0.021626   45.500626
Line  0  3  272.524048    0.011000   2   4    0.000000   45.500626
Line  0  3  271.208954    0.000634   4   2    0.021626   45.742897
Line  0  3  271.080750    0.000634   2   2    0.000000   45.742897
Line  0  3  270.201050    0.007040   4   6    0.021626   45.913422
Line  0  3  270.201050    0.000782   4   4    0.021626   45.913422
Line  0  3  270.074036    0.007820   2   4    0.000000   45.913422
Line  0  3  269.198944    0.000543   4   2    0.021626   46.084282
Line  0  3  269.072662    0.000544   2   2    0.000000   46.084282
Line  0  3  268.473053    0.005370   4   6    0.021626   46.208790
Line  0  3  268.473053    0.000597   4   4    0.021626   46.208790
Line  0  3  268.348053    0.005970   2   4    0.000000   46.208790
Line  0  3  266.971436    0.001420   4   2    0.021626   46.468620
Line  0  3  266.929840    0.007090   4   4    0.021626   46.475861
Line  0  3  266.847137    0.005680   2   2    0.000000   46.468620
Line  0  3  266.805542    0.002840   2   4    0.000000   46.475861
Line  0  3  264.968445    0.003270   4   2    0.021626   46.819725
Line  0  3  264.944946    0.016400   4   4    0.021626   46.823868
Line  0  3  264.846039    0.013100   2   2    0.000000   46.819725
Line  0  3  264.822662    0.006540   2   4    0.000000   46.823868
Line  0  3  248.477951    0.001370   4   2    0.021626   49.925518
Line  0  3  248.427948    0.006840   4   4    0.021626   49.935562
Line  0  3  248.370346    0.005480   2   2    0.000000   49.925518
Line  0  3  248.320450    0.002740   2   4    0.000000   49.935562
Line  0  3  238.134048    0.000432   4   2    0.021626   52.093227
Line  0  3  238.093048    0.002150   4   4    0.021626   52.102196
Line  0  3  238.035156    0.001720   2   2    0.000000   52.093227
Line  0  3  237.994156    0.000863   2   4    0.000000   52.102196
Line  0  3  233.715256    0.000345   4   2    0.021626   53.077717
Line  0  3  233.696045    0.001720   4   4    0.021626   53.082096
Line  0  3  233.620056    0.001380   2   2    0.000000   53.077717
Line  0  3  233.600845    0.000691   2   4    0.000000   53.082096
Line  0  3  230.881943    0.000227   4   2    0.021626   53.728802
Line  0  3  230.860947    0.001130   4   4    0.021626   53.733688
Line  0  3  230.789047    0.000906   2   2    0.000000   53.728802
Line  0  3  230.768051    0.000453   2   4    0.000000   53.733688
Line  0  4  765.146729    0.616000   1   3    0.000000   16.206066
Line  0  4  247.205154    0.327000   1   3    0.000000   50.160851
Line  0  4  211.403442    0.004520   1   3    0.000000   58.655716
Line  0  4  197.227844    0.105000   1   3    0.000000   62.871548
Line  0  4  192.822952    0.005980   1   3    0.000000   64.307793
Line  0  4  181.741348    0.041700   1   3    0.000000   68.228943
Line  0  4  174.602051    0.023200   1   3    0.000000   71.018761
Line  0  4  172.171143    0.000078   1   3    0.000000   72.021469
Line  0  4  170.074051    0.013100   1   3    0.000000   72.909546
Line  0  4  167.709045    0.012900   1   3    0.000000   73.937691
Line  0  4  167.073746    0.005320   1   3    0.000000   74.218842
Line  0  4  165.945053    0.004090   1   3    0.000000   74.723656
Line  0  4  164.794052    0.003960   1   3    0.000000   75.245560
Line  0  5 1242.800049    0.078000   2   2    0.000000    9.977451
Line  0  5 1238.820068    0.157000   2   4    0.000000   10.009529
Line  0  5  209.307648    0.079600   2   2    0.000000   59.243027
Line  0  5  209.274246    0.159000   2   4    0.000000   59.252491
Line  0  5  162.564453    0.022800   2   2    0.000000   76.277588
Line  0  5  162.555756    0.045700   2   4    0.000000   76.281662
Line  0  5  147.427353    0.009990   2   2    0.000000   84.109367
Line  0  5  147.423843    0.020000   2   4    0.000000   84.111366
Line  0  5  140.358154    0.005310   2   2    0.000000   88.345558
Line  0  5  140.356354    0.010600   2   4    0.000000   88.346733
Line  0  5  136.425049    0.003180   2   2    0.000000   90.892540
Line  0  5  136.423950    0.006380   2   4    0.000000   90.893265
Line  0  5  133.993347    0.002070   2   2    0.000000   92.542076
Line  0  5  133.992645    0.004130   2   4    0.000000   92.542557
Line  0  5  132.378250    0.001420   2   2    0.000000   93.671158
Line  0  5  132.377747    0.002830   2   4    0.000000   93.671509
Line  0  5  131.248047    0.001020   2   2    0.000000   94.477753
Line  0  5  131.247757    0.002030   2   4    0.000000   94.478004
Line  0  6   28.787050    0.675000   1   3    0.000000  430.751801
Line  0  6   24.900049    0.144000   1   3    0.000000  497.984711
Line  0  6   23.771049    0.054600   1   3    0.000000  521.643921
Line  0  7   24.784651    0.139000   2   2    0.000000  500.311096
Line  0  7   24.779249    0.277000   2   4    0.000000  500.420258
Line  0  7   20.910650    0.026300   2   2    0.000000  593.001526
Line  0  7   20.909550    0.052700   2   4    0.000000  593.033875
Line  0  7   19.826151    0.009670   2   2    0.000000  625.438721
Line  0  7   19.825750    0.019300   2   4    0.000000  625.452332
Line  0  7   19.361450    0.004650   2   2    0.000000  640.450623
Line  0  7   19.361250    0.009300   2   4    0.000000  640.457642
Line  0  7   19.118050    0.002600   2   2    0.000000  648.604431
Line  0  7   19.117950    0.005200   2   4    0.000000  648.608459
Line  0  7   18.974251    0.001600   2   2    0.000000  653.520508
Line  0  7   18.974150    0.003210   2   4    0.000000  653.523071
Line  0  7   18.882050    0.001060   2   2    0.000000  656.711121
Line  0  7   18.881950    0.002120   2   4    0.000000  656.712830
Line  0  7   18.819349    0.001480   2   4    0.000000  658.899658
Line  0  7   18.819349    0.000738   2   2    0.000000  658.898499
Line  0  7   18.774750    0.001070   2   4    0.000000  660.463867
Line  0  7   18.774750    0.000535   2   2    0.000000  660.463013
Line  0  3  835.289124    0.089400   5   7    0.037966   14.883146
Line  0  3  835.092468    0.016000   5   5    0.037966   14.886642
Line  0  3  835.058960    0.001070   5   3    0.037966   14.887239
Line  0  3  833.748779    0.080000   3   5    0.014034   14.886642
